,createdAt,amount,shoeSize
498,2017-08-29 00:28:20,196,12.0
499,2017-08-30 04:35:15,185,13.0
500,2017-08-30 03:28:41,199,12.0
501,2017-08-30 03:16:17,200,9.0
502,2017-08-30 03:14:12,197,10.0
503,2017-08-30 03:07:12,215,9.0
504,2017-08-30 03:06:52,195,8.5
505,2017-08-30 02:59:17,219,9.5
506,2017-08-30 02:48:06,194,8.0
507,2017-08-30 01:57:04,182,11.5
508,2017-08-30 01:55:23,185,11.5
509,2017-08-30 01:54:59,180,13.0
510,2017-08-30 01:36:26,195,10.5
511,2017-08-30 01:33:25,210,11.0
512,2017-08-30 01:32:13,193,10.5
513,2017-08-30 01:29:28,200,8.5
514,2017-08-30 01:23:08,204,10.0
515,2017-08-30 01:22:32,225,9.0
516,2017-08-30 00:28:57,199,10.5
517,2017-08-30 00:23:18,200,10.0
518,2017-08-30 00:20:50,199,8.0
519,2017-08-30 00:18:01,199,8.0
520,2017-08-30 00:12:03,200,9.0
521,2017-08-29 23:31:34,170,13.0
522,2017-08-29 23:30:28,171,13.0
523,2017-08-29 23:28:23,195,11.5
524,2017-08-29 23:28:15,171,13.0
525,2017-08-29 23:28:14,195,11.0
526,2017-08-29 23:28:14,190,11.5
527,2017-08-29 23:28:14,200,11.0
528,2017-08-29 23:28:14,193,12.0
529,2017-08-29 23:28:13,195,10.0
530,2017-08-29 23:28:12,206,9.0
531,2017-08-29 23:28:12,190,8.5
532,2017-08-29 23:28:11,200,12.0
533,2017-08-29 23:27:42,204,11.5
534,2017-08-29 23:26:46,225,9.0
535,2017-08-29 23:26:40,183,8.0
536,2017-08-29 23:26:27,225,9.5
537,2017-08-29 23:26:24,208,10.5
538,2017-08-29 23:26:09,209,10.5
539,2017-08-29 23:24:54,200,11.5
540,2017-08-29 23:24:29,214,11.0
541,2017-08-29 23:24:16,199,12.0
542,2017-08-29 23:23:46,196,8.5
543,2017-08-29 23:23:12,201,9.5
544,2017-08-29 23:18:25,195,8.5
545,2017-08-29 23:16:33,210,10.5
546,2017-08-29 23:05:22,196,10.0
547,2017-08-29 22:48:55,211,9.5
548,2017-08-29 22:22:27,200,8.0
549,2017-08-29 21:49:13,188,8.0
550,2017-08-29 21:24:51,189,11.5
551,2017-08-29 21:23:50,215,9.0
552,2017-08-29 21:22:39,200,8.5
553,2017-08-29 21:22:36,200,10.0
554,2017-08-29 21:21:36,205,11.0
555,2017-08-29 21:21:35,202,8.5
556,2017-08-29 21:20:19,215,11.0
557,2017-08-29 21:19:00,193,12.0
558,2017-08-29 21:14:58,202,10.5
559,2017-08-29 21:11:26,195,9.0
560,2017-08-29 21:11:19,210,9.5
561,2017-08-29 20:51:46,206,12.0
562,2017-08-29 20:48:38,200,10.0
563,2017-08-29 20:48:38,211,10.5
